4000
Convinced Reputation,20/6/2005,4.971,6,1065 1776 168 1530 37 1425
The North,21/8/2002,6.052,3,1840 1280 216
Contemptible Piano,11/4/2008,4.797,16,1286 628 1195 1956 1199 1304 305 358 1642 1253 876 1394 1498 56 943 81
Wing And The Recommendation,4/3/2013,2.984,10,1615 706 1989 1112 1738 449 450 1039 747 1839
Hate And The Boot,28/4/1973,4.157,8,526 53 41 1761 61 259 642 735
Bus And The Round,6/11/2012,4.111,5,1713 1261 1583 60 1381
The Drag,15/7/1992,8.685,15,1126 1942 1641 1023 1214 1658 660 1391 1478 619 1257 875 1303 1566 1285
Feed And The Evidence,20/2/2008,6.527,6,178 606 1827 780 1910 9
Concerned Try,16/6/2002,9.307,11,349 1000 929 730 1735 1157 485 1834 625 1625 312
Scintillating Point,29/12/2010,6.327,5,1567 817 1595 491 209
Security And The Address,26/5/1971,3.776,7,1072 803 1174 725 1105 1703 280
Appreciate The Recommendation,27/11/2013,3.440,15,309 1042 1515 1235 1280 815 1452 1591 1620 1431 1584 142 1717 1355 1566
Should The Trade,24/5/2002,8.543,11,1888 1498 581 73 480 1703 606 1011 471 849 1633
Flushed Alternative,6/8/1992,7.208,14,1598 1996 853 365 1561 1534 1811 760 153 1431 286 420 164 763
Miniature Addition,24/7/1999,9.454,16,946 1586 1656 1619 1325 1652 205 392 1653 1026 1470 260 803 1605 1857 280
Vexing Shape,11/10/2004,5.344,7,941 929 1659 1853 1576 1823 994
Recording And The Few,13/2/1981,6.159,16,1045 735 144 1356 526 1160 1690 1201 855 930 558 1935 395 422 285 546
Depressed Tradition,19/5/2007,7.200,13,299 385 489 1747 1519 1789 1778 1434 237 49 1122 966 1778
The Reach,5/8/1995,4.164,12,871 1703 1225 1824 969 868 5 905 1841 938 319 1504
Wash The Grocery,25/6/1996,5.958,5,1973 1372 977 40 1613
The Manner,7/6/1974,5.033,10,1202 1670 362 781 1571 1013 687 341 594 572
The Experience,24/2/2012,7.102,10,851 844 1042 849 1984 636 15 518 1393 621
The Image,10/3/2017,8.128,8,617 934 1810 433 505 708 221 1578
Plan And The Meal,12/8/1978,5.601,15,763 1829 1444 1107 1061 1105 1042 1022 1135 580 1848 1693 816 1634 1311
The Fortune,19/9/1972,7.391,2,1378 1728
Safe And The History,22/8/1995,6.225,15,178 707 490 1957 1025 806 700 805 1628 1557 1227 409 257 1632 501
Describe The Conflict,9/7/1992,5.057,16,977 1475 1037 607 1859 391 1181 615 389 1211 999 584 1450 977 1590 155
Coffee And The Frame,5/5/2005,4.441,9,111 1999 598 12 1139 1032 882 1849 1556
Statistical Lady,13/5/1980,8.191,8,131 1429 5 1603 1271 741 211 439
The Driver,27/7/1992,7.777,4,1791 1376 364 957
Scenic Question,18/8/1993,3.457,11,1135 136 1055 196 1242 1514 1171 1977 563 244 976
Crash And The Degree,9/12/2007,3.755,5,562 1114 580 1187 881
Correspond The Shot,29/5/2017,6.022,14,1375 675 956 1417 1432 260 488 1618 258 1759 546 25 1295 1978
Suspicious Ground,4/11/1975,8.646,7,166 1978 1589 1741 1401 600 179
Unquenchable Comparison,2/12/1995,8.176,8,1156 1076 168 1044 1017 1443 1848 1341
Pathetic Candy,22/8/1985,4.100,4,88 797 902 1541
The Base,7/12/1975,8.771,16,1368 4 1157 980 1423 231 932 923 1888 777 114 92 1375 1325 401 1197
Perspective And The Skill,23/3/1984,4.625,7,1327 627 93 10 1557 1761 1848
The Club,4/2/1997,4.987,12,1812 886 603 624 556 1560 728 859 34 1992 1255 1400
Mistake And The Budget,23/11/2009,5.223,15,299 1035 192 1782 1812 1924 632 642 323 1888 1305 1314 816 1031 27
Graceful Estimate,11/5/1972,9.654,5,447 1874 1232 299 356
The Grass,22/11/1989,6.823,13,401 213 502 619 450 149 1729 1182 1014 1174 1151 1978 1688
The Visit,8/9/2007,8.230,12,1711 1175 1675 923 134 1972 956 625 1638 1863 262 1638
The Fall,19/3/1986,5.250,6,527 636 1281 602 708 164
Optimistic Championship,30/5/1977,7.869,6,111 1571 1967 487 1802 541
Discharge The Resist,11/10/1972,4.491,2,1498 434
Impress The Tea,1/7/2000,2.068,16,1802 760 310 1621 1106 579 1781 1323 1607 1964 1824 302 547 1002 989 1949
Gullible Village,13/2/1978,7.277,11,188 817 646 879 673 735 1033 566 215 994 953
Fond Child,11/5/1986,7.524,3,1126 1309 439
Rambunctious Size,15/4/1989,8.071,4,1668 1694 1701 507
The Camera,21/7/2013,5.296,5,1513 499 1395 1051 1419
The Risk,18/1/1970,9.198,8,34 1172 1934 1669 1455 319 1351 1074
Victorious Abuse,19/12/2008,6.733,14,191 1145 1211 1431 300 1887 115 162 499 1640 157 270 1943 1177
Razor-edged Friendship,8/8/1991,6.115,7,206 342 1919 1270 1264 49 1219
Sly Letter,13/10/1977,8.206,14,501 1806 9 243 101 1503 1365 1099 374 1696 498 1388 330 1257
Skillful One,18/12/1986,4.802,8,1510 313 1878 311 1939 1431 1505 525
Grade And The Standard,5/1/2001,5.120,6,1915 1751 556 882 1314 809
Kick The Code,13/10/1990,5.288,15,41 1055 11 1297 1549 207 824 1375 243 1922 130 328 1187 1166 581
The Ideal,7/3/1979,6.362,13,334 1615 1201 979 359 1902 1586 1274 392 398 1112 1982 1325
Cheery Guest,7/3/2008,5.697,3,675 1826 1725
The Computer,10/9/1970,7.054,11,1070 718 595 1140 293 666 967 423 1407 396 1063
Target And The Control,10/3/1975,6.999,15,1722 647 848 540 1488 1751 434 1053 507 464 1251 440 1354 1039 1384
The City,9/10/2000,4.324,15,383 224 928 485 1657 1538 239 1903 1606 1727 267 689 354 1010 342
Obey The Pay,21/3/1993,8.983,9,1741 60 302 667 1079 1211 504 99 1021
Murky Summer,29/12/1994,8.047,4,935 1797 1740 881
Order The Youth,17/8/1993,3.159,14,361 1500 798 1940 724 1585 953 441 666 1498 1433 698 970 960
Guide The Black,11/7/1978,4.532,4,937 1019 945 1823
Domed Machine,11/12/1982,7.230,16,1608 1139 1787 346 1338 1265 1834 162 332 937 1827 1444 452 1149 1296 1069
The Concentrate,13/6/2016,5.827,7,1612 1033 466 536 927 1808 1370
Turn And The Rest,8/8/2004,5.814,9,1512 471 1862 463 742 1921 1963 1514 1593
Dirt And The Frame,11/3/1971,5.931,5,1121 341 180 1557 1876
Gauzy Hour,9/5/2010,7.803,11,753 1892 1801 1456 662 741 1616 948 510 181 337
Mindless Ear,22/12/1995,3.666,5,450 663 184 294 254
Lenient Record,28/6/1995,4.826,13,150 1153 1385 664 1251 621 1 1297 1488 1605 1852 2 1347
Click And The Television,12/6/1999,5.786,11,821 605 762 930 448 1957 783 324 1196 205 490
The God,22/1/2004,8.902,10,1476 1987 1246 361 1560 1833 1579 1429 180 1009
Indigenous Phone,17/2/1984,6.838,10,299 1737 1331 232 1086 874 147 1984 1102 1930
Treasured Fault,18/11/1970,5.312,4,463 937 1447 192
Staunch Plane,7/1/1979,8.282,8,198 1985 237 1155 322 294 1695 1647
The Resist,3/10/1978,4.768,13,773 643 939 1788 1293 1967 1497 1914 1101 137 1921 1987 1853
Return The Week,20/6/1981,6.491,15,1626 977 1010 61 1498 1640 1054 712 1081 1957 643 1253 750 1736 1577
The Roll,22/12/1975,8.039,2,614 1758
Engineering And The Agreement,4/2/1985,6.548,13,65 944 963 381 1995 1197 187 941 1537 629 948 1300 118
Extent And The Personality,19/5/1973,6.806,11,341 838 493 690 1004 437 1072 1641 801 387 113
Standing Wear,18/12/1986,7.219,4,975 419 426 590
Complement The Tennis,8/3/1989,8.126,11,698 160 430 417 150 639 1116 647 1922 1392 1497
The Track,24/2/1987,6.677,2,1227 429
Construct The Transition,14/6/1987,5.121,5,933 1264 1854 1078 1253
Heart And The Confusion,6/7/1971,3.459,6,1259 515 595 301 1408 836
The Swimming,20/7/1977,5.553,12,1724 1775 1935 55 819 1397 729 1523 878 785 1733 1679
Team And The Father,30/5/2008,6.286,9,23 634 633 934 1218 170 1450 477 1342
Sun And The Agency,22/10/1971,6.077,5,776 1319 981 1431 991
Risk The Row,12/2/2012,5.736,15,1785 412 1344 43 33 1691 876 1803 1997 1462 522 1956 1130 699 1473
Disgusted Series,4/12/1979,2.944,7,1081 1823 765 783 296 1598 1210
Pin The Strike,11/1/1974,6.485,13,1421 493 1955 123 299 1750 800 22 1970 981 1605 653 76
The Manufacturer,10/11/1978,6.160,14,168 1949 375 11 226 693 1511 1502 1286 1322 1625 588 227 535
Lawful Bread,12/1/2002,4.049,2,724 1515
Respond The Face,15/5/1984,5.226,7,1142 1172 1745 1955 1903 741 1636
Inadvisable Step,18/10/1974,9.958,5,18 1657 618 540 584
The Grand,17/3/2008,3.924,15,1111 1025 1108 531 784 689 1820 1623 307 1450 997 1039 559 984 4
The Closet,10/8/1974,5.377,2,1896 1024
The Surprise,5/12/1984,3.874,12,1376 37 1539 1078 425 186 1419 1143 859 1843 1713 1606
Deal And The Self,27/8/1981,5.425,3,1132 389 1372
The Spare,29/6/1985,3.709,2,1150 1068
Halt The Confusion,2/5/2003,5.713,11,1608 1944 309 1407 1457 1758 1628 1377 1558 1692 1081
Selection And The Stand,23/8/1985,9.839,15,1929 979 1394 308 2 1114 776 819 281 1591 1977 336 1542 1886 139
Southern Worker,22/5/2013,5.749,12,390 991 810 898 187 866 925 283 1119 151 596 542
Long And The Leadership,17/2/1972,5.017,10,293 255 1709 881 1238 1364 1102 1383 1840 1802
Research And The Nose,13/10/2006,6.273,16,338 645 1869 1135 1078 872 464 1777 1092 1349 1848 1934 73 754 1231 910
Hour-long Tank,28/1/1984,2.503,10,1399 1009 495 436 543 76 1975 516 1377 1514
Whose Quantity,25/10/1998,9.919,10,1990 1734 1245 867 446 1095 1859 1851 141 246
Expendable Safe,10/6/1982,4.321,8,1720 1134 1608 1897 109 1123 531 840
Transparent Tap,3/11/1989,8.053,14,1505 101 1955 1442 1332 605 805 1844 656 882 149 772 804 1135
The Music,6/8/2008,2.614,11,1807 864 716 1869 880 433 1488 235 850 898 1302
Opening And The Fall,15/3/2013,3.277,16,1943 729 1901 260 1640 419 1772 293 449 91 1250 797 1643 1954 1226 299
The Consequence,4/7/1980,6.151,3,107 114 355
Visit The Hate,5/9/2014,4.926,2,200 1280
The Music,8/2/2005,7.798,5,1942 915 33 1094 858
The Product,6/1/1999,3.195,2,439 635
Cell And The Calm,13/3/2008,7.309,7,871 1448 286 460 896 1566 1601
Spread And The Gift,7/6/2009,5.181,9,1118 1252 31 550 1928 109 1198 1228 1969
The Culture,11/12/1992,7.150,7,68 231 1821 1245 390 1103 795
Impenetrable Specific,1/7/2005,6.813,16,151 978 152 884 1113 145 87 1290 96 291 219 1310 532 1010 328 1875
The Editor,16/7/2009,7.880,11,1829 1232 1416 583 88 1704 176 1727 1007 1112 1184
Suffice The Demand,6/8/2003,3.396,4,705 319 563 969
Sterile Gate,9/2/2000,1.802,4,1645 492 1129 1136
Adaptable Curve,30/2/2010,1.716,15,827 237 1841 1606 294 1837 565 1078 913 1721 1290 1579 1329 593 1141
The Knee,4/12/2004,6.406,6,416 685 842 603 1197 1830
Daily Constant,16/1/1994,9.668,14,521 256 1432 764 1335 1007 958 605 1281 606 328 1773 1508 1705
The Quantity,14/10/1998,8.693,11,194 278 571 1628 799 1283 1613 1565 1653 1937 1908
Doubt The Quiet,12/8/1999,5.339,6,468 1968 1667 1081 680 761
Blame The Object,12/5/2001,4.446,8,71 1473 87 1160 1273 1853 1304 223
The Poetry,13/11/2000,5.912,2,1998 13
Die The Reference,3/7/2002,4.522,13,1181 652 1720 1925 1292 258 1058 28 1537 1895 44 1424 24
Inseparable Singer,21/1/2002,0.776,9,808 1156 108 636 848 1369 1676 1487 326
Swollen Grass,19/10/1997,6.489,13,1353 1926 1633 1065 375 1602 1871 1945 1403 226 1534 385 403
Mortified Definition,1/5/2005,5.597,12,1160 1626 1202 194 1736 276 1222 1663 1209 1004 509 1898
The Evening,1/11/1995,6.408,16,64 1549 391 982 467 1892 325 515 1322 558 889 1302 903 1417 326 1573
Knit The Due,16/10/1994,8.940,16,1505 1941 1157 1040 1707 711 426 1022 21 233 1816 968 595 150 424 424
Initiate The Sink,3/2/2016,3.964,9,118 1133 1813 1765 960 441 349 1322 397
Conflict And The Red,27/10/1970,6.851,9,1808 356 499 451 456 77 279 349 235
The Advice,23/3/1972,9.923,6,1141 1263 1139 162 753 764
Intend The Way,17/12/1978,9.643,13,1789 1982 1396 405 1077 1212 1493 862 1639 494 165 662 1282
Concept And The Building,6/5/1976,7.504,9,1775 1688 1746 1491 776 1245 1277 318 1641
The Specific,20/4/1979,7.992,14,551 1105 550 1562 563 985 1664 902 1513 636 1915 1496 1253 787
Appreciative Breast,5/7/1982,5.447,5,656 1242 170 1248 1057
Suggestive Natural,9/9/1992,7.620,14,79 598 1301 1068 1342 302 181 368 123 614 869 1316 1703 441
The Tongue,6/11/1971,5.009,3,1425 640 463
The Skirt,1/11/1994,7.411,12,1326 1483 1545 335 622 958 17 322 129 1579 1433 1504
Gilded Path,14/5/2008,2.832,9,1088 1572 1984 148 1797 870 178 227 354
Unnatural Craft,1/6/2002,3.601,5,952 740 902 66 394
Awful Grocery,10/1/1970,7.818,14,845 1375 1473 299 1352 738 356 315 1228 1343 47 366 581 1770
Restore The Drive,21/12/2006,7.568,6,727 449 880 176 764 926
Speculate The Difference,11/5/1992,7.211,9,637 462 206 1608 1322 1047 867 1377 340
The Snow,12/12/2002,5.536,12,510 1656 474 865 1770 1670 1675 131 980 498 724 396
Lovely Childhood,30/6/1989,5.681,8,1200 1697 1182 1755 1174 1379 289 1700
Tend The Competition,13/1/1984,1.968,4,1168 479 1472 1277
Extract The Employment,23/3/2011,4.599,16,1221 442 318 1460 1295 761 969 1279 768 1169 1667 78 1734 1128 1016 68
Leave And The Emotion,4/3/1998,6.681,15,1850 968 894 782 1684 339 116 324 1016 1890 126 540 913 734 510
Friendship And The Roof,18/4/2007,7.006,5,1494 1600 1390 1855 554
The Garbage,30/11/2010,3.159,14,1306 956 1799 1812 165 425 1030 1247 5 308 1190 990 1147 632
Sweeping Argument,27/3/1978,6.264,6,1369 1705 1843 1238 1518 783
Editor And The Freedom,30/12/1987,7.978,8,577 1859 747 714 1737 1057 363 1448
Jacket And The Set,18/11/1995,4.573,13,1292 1794 832 1395 355 874 92 1734 1530 1158 536 1136 1888
Wood And The Foundation,30/9/2011,4.763,8,30 1455 866 56 392 146 1697 1823
The Human,28/8/1997,6.087,8,147 1693 777 1997 571 1884 618 224
The Shot,15/11/1979,7.999,14,1137 419 763 256 1478 1870 808 1780 726 1812 1726 1087 826 1588
Whispering Search,1/6/2012,6.968,4,546 1060 145 240
Doubt The Staff,17/1/1981,5.260,7,1379 103 774 1664 526 1812 216
Airsick Negative,27/9/1990,3.477,6,1250 643 705 517 1777 554
The Instance,7/2/2003,5.244,3,1784 1364 134
Chat The Scale,3/10/2016,3.893,8,1927 1560 277 1630 391 813 777 334
Chuck The Pass,10/12/1977,5.800,12,593 534 224 1814 1976 340 1542 605 1441 1920 274 1791
The She,17/9/2017,5.110,16,1027 767 1101 1105 238 1755 77 1096 657 493 711 172 1633 310 952 1667
Write The Manager,26/5/1978,4.763,6,276 674 1548 1812 407 249
Rainbowcolored Spell,16/2/1988,9.314,7,39 930 1894 1916 20 240 483
Exhaustive Act,2/4/1990,6.358,4,1140 1259 431 732
Stroke And The Story,8/7/1977,7.675,7,179 361 1379 148 1073 251 1224
The Hate,1/12/1980,6.021,7,1202 1571 309 1485 312 1568 1981
Illustrate The Resolve,5/10/1974,5.755,5,908 408 22 1419 96
Omniscient Advantage,1/3/1987,7.701,8,1442 1881 368 1666 135 998 1286 1377
The Negotiation,29/4/1997,3.805,14,377 1688 1459 429 1648 1346 1791 1883 1115 1901 1317 1574 1560 581
Acquire The Volume,24/9/1973,9.782,2,1830 1221
The Length,30/11/2003,6.599,8,569 1576 1989 774 1928 1100 98 1307
The Hole,1/10/1976,7.193,2,970 714
Suggestion And The Medicine,30/2/1980,5.205,13,934 1547 478 1533 266 1068 1687 1964 844 498 1089 1298 415
Egg And The Brown,24/12/1986,4.483,2,421 1545
The Scheme,24/8/2002,7.106,6,110 615 1969 1457 1481 1242
The Green,13/2/2006,5.697,12,1400 1781 1645 1610 1687 1984 566 872 340 1816 84 114
Score And The Red,17/11/1992,4.834,16,306 152 1558 476 1717 1565 1025 1791 259 1839 704 622 337 148 1794 1701
The Mobile,10/8/1978,5.279,11,1454 399 437 765 1048 80 902 181 1400 1091 259
Bicycle And The Bus,25/5/2002,4.950,4,536 986 883 1792
Command And The Charity,29/3/1980,3.346,3,1082 640 638
Phrase And The Chapter,17/1/2009,3.732,7,944 1443 281 1674 1103 535 603
Weak-willed Extreme,2/5/2014,7.879,10,64 1074 300 1522 1166 1548 1407 1923 82 594
Consist The Bird,4/1/2013,3.090,10,921 1346 1668 123 740 1690 1170 63 1273 1911
The Class,5/8/2016,6.041,13,579 1664 171 1652 1116 39 732 430 1445 1211 1691 239 1814
Corny Hell,20/9/1973,3.935,11,318 585 1937 1058 1493 1030 1856 1085 1384 996 1789
Piece And The Document,11/10/2014,2.713,3,1005 1702 386
The Start,25/6/1986,6.534,8,1940 1412 411 115 291 878 455 1552
Limp Land,30/5/1994,4.186,8,977 229 1954 688 1943 1730 175 542
The Special,28/3/1996,5.858,3,977 1237 205
Match The Examination,2/9/1975,4.872,14,1694 523 552 1855 1505 774 1541 1810 838 1768 1895 1201 1405 59
Gap And The Company,27/2/1985,6.550,13,1111 1694 313 777 50 1257 1585 1141 998 1714 279 1191 591
The Edge,18/7/1999,4.825,5,675 68 1793 1323 221
Cf. The Junior,20/4/1974,6.716,7,217 1995 535 635 1689 626 1905
The Coat,21/7/2017,6.912,9,1373 522 354 1471 1943 612 1008 262 1220
Unconfirmed Basis,23/1/1998,3.039,16,804 1348 1259 1857 740 216 1328 1089 677 1670 699 575 231 53 1304 1116
The Box,1/5/2003,6.376,11,860 1283 1018 1794 951 76 444 1280 803 1738 572
Savings And The Following,30/11/2011,5.535,16,98 918 1525 1929 1223 1581 1033 42 20 915 1988 551 903 1626 794 414
Intervene The Host,9/6/1989,6.229,2,224 327
Report And The Permission,18/7/2017,4.837,11,217 119 1487 546 1413 291 770 350 196 1315 1890
The Field,5/6/1980,5.505,3,945 1980 1283
Mute Inside,27/2/1992,6.646,16,1206 501 513 837 546 1870 368 809 1572 690 520 1639 55 447 926 1023
The Screen,10/5/1983,5.066,9,708 1743 1764 538 345 214 999 314 285
The Disk,16/11/1991,3.690,2,1303 265
Teaching And The Balance,9/8/1983,4.605,3,430 1594 1131
Transient Physical,4/1/1976,2.523,10,1130 1171 681 356 1533 1105 240 1403 51 1815
Egg And The Security,23/4/2010,8.879,12,975 171 1371 244 861 39 984 1911 1240 361 831 1006
Eight Whereas,3/9/2012,5.460,11,1047 1468 1824 1754 731 1375 394 1208 1219 174 114
Consequence And The Woman,25/5/2012,6.891,9,1509 378 819 684 1826 893 661 869 1914
Tell The Studio,29/10/1972,4.329,4,1224 1759 1732 1186
The Aspect,14/2/1989,5.690,14,1716 21 1008 676 683 255 1230 397 1480 260 141 90 1704 588
Sleep And The Past,25/1/1992,8.206,6,1260 1600 1867 999 1261 280
The Relation,6/10/1989,5.505,5,992 1666 926 1999 639
Trendy Nerve,23/9/2000,6.741,14,1084 118 640 1227 801 317 1798 1284 1370 1781 930 177 286 1150
Fill And The Actor,9/2/2002,6.997,11,1257 1950 867 843 1530 1145 778 1244 967 1334 626
Grandmother And The Difference,20/6/1989,6.003,2,1707 416
Inequitable Decision,28/10/1982,2.531,15,1456 1092 900 839 1659 1961 1902 1745 509 1550 1582 481 96 189 173
Ornate Week,14/8/2005,7.820,12,28 1662 267 440 945 554 1539 1209 1910 900 971 447
Trace The Half,9/9/1988,4.265,2,1960 1384
The Repeat,14/4/1979,5.083,15,1854 209 1288 701 1483 1532 704 1620 597 523 1650 533 70 255 570
Park And The Emphasis,6/10/1995,6.660,16,1730 412 504 681 1857 992 196 338 279 1290 957 1727 696 1021 146 1783
Latent Market,10/1/2012,3.427,3,1444 864 1455
Point And The Classroom,13/10/1983,3.181,12,1737 1875 846 676 1891 1896 337 572 952 764 532 705
Cowering Project,10/9/1985,7.318,15,561 622 1976 472 1267 1325 477 259 1809 714 1126 893 756 1383 90
Patient And The Character,1/1/2003,5.957,11,1629 1031 20 159 1023 846 1788 896 204 81 181
Block The Rice,4/12/1997,5.834,6,450 854 1928 1542 1791 1196
Cut And The Sir,21/7/1981,6.112,6,1918 1847 281 795 51 578
Entertained Access,14/5/1994,3.508,9,351 707 1264 1725 409 398 1028 1101 1186
The Mistake,25/10/1991,5.678,4,1948 837 224 1960
Enumerable Action,25/4/1983,6.717,10,23 1678 1302 1616 321 1116 1443 1098 529 408
Declare The Version,15/11/1984,8.012,10,383 169 1838 1812 52 217 1305 1813 1127 1044
Inconceivable Horror,10/3/1978,2.830,8,1424 143 1846 1764 1493 1619 706 655
Longing Ideal,9/9/1972,8.303,14,1607 1941 228 607 155 992 899 625 453 1828 360 1159 1332 1566
Balding Lead,3/11/2014,1.792,6,1401 1194 1511 561 1620 340
Holiday Train,9/3/1995,1.933,2,367 1277
Litigious Conference,10/7/2007,9.677,3,90 1209 424
Remove The God,24/6/2013,8.420,10,351 97 1915 746 1846 1883 737 1822 234 1791
Psychosomatic Still,23/4/1975,9.549,8,1697 1326 1449 1961 1891 1068 739 1976
One And The Addition,3/2/1999,6.143,4,1588 1044 1051 605
The Cable,16/3/1977,5.725,9,1528 1990 1977 1223 121 975 396 76 676
The Conference,13/7/2009,6.455,7,817 174 296 1110 875 577 1
The Spray,24/3/1997,9.375,7,1637 76 1619 75 1164 1932 453
The Sense,10/5/1992,6.773,16,1713 820 774 619 1472 1362 1125 1107 725 1918 840 1018 1298 1776 99 861
Demented Alarm,18/3/1998,6.817,5,654 1792 679 1228 1074
Precise Grandfather,8/5/1996,4.111,6,1740 1662 86 1732 1424 1058
Appoint The Birthday,17/11/1992,6.667,8,666 860 644 851 1218 676 1969 1294
Escape The Actor,13/4/1971,5.735,11,1240 257 1880 1218 692 1865 958 477 997 450 1830
Blow The Outside,15/8/1974,2.936,15,1526 906 1640 1198 1082 925 1181 327 185 1076 584 1317 1777 1427 1982
The Lift,25/7/1999,4.919,6,1868 1979 617 1120 12 323
Undependable State,10/3/1980,5.698,5,395 1536 456 556 1220
Bad And The Consequence,26/2/1970,3.037,16,146 830 1971 922 1638 478 1308 579 509 1248 1313 435 250 701 1417 1706
Minor Good,16/12/1986,7.319,12,1513 269 1411 1549 701 152 35 729 1925 740 1344 1383
Peace And The Loan,3/11/1984,8.839,11,1745 1394 244 1504 1094 1392 465 1980 948 1688 1765
The Internal,18/12/1997,6.008,4,1442 1598 131 1192
The Wealth,25/7/1986,4.239,5,1536 1349 24 1576 1889
Purple Wait,17/5/1975,0.226,9,849 1289 1065 1924 1668 447 156 1209 328
The Touch,6/11/2010,9.980,10,1265 1534 1836 898 1216 1596 1478 237 867 253
Cap And The Purpose,9/5/1994,2.961,16,1491 118 1433 1321 953 128 1721 1397 572 1303 24 1218 1071 1800 1504 1470
Fold The Collar,21/11/2015,8.264,8,391 833 980 115 83 9 1107 1253
Partner And The Inspector,23/12/2008,4.486,6,491 38 597 597 1808 1440
The Page,10/6/1977,3.907,7,1777 1286 848 834 1693 480 1733
Rule The Text,20/1/1985,1.388,2,1488 480
Insert The Border,2/7/1983,7.580,16,897 582 1755 1581 1734 698 48 424 803 131 1078 1886 945 566 1161 429
Emotion And The Chicken,15/6/2014,8.231,10,108 1924 930 1592 290 1043 721 1288 1856 677
